_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"67f73dec1d08a04e139a9a90","Mobile Hairdressers Los Angeles","protected","","Hair Salons, Makeup Artists, Nail Technicians","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""mobile-hairdressers-los-angeles"",""slug"":""mobile-hairdressers-los-angeles"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Mobile Hairdressers Los Angeles"",""address"":""Beverly Hills, CA 90211"",""city"":""Beverly Hills"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a9a","Dysonna Hair Studio","protected","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""dysonna-hair-studio"",""slug"":""dysonna-hair-studio"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Dysonna Hair Studio"",""address"":""4562 W Washington Blvd, Los Angeles, CA 90016"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a85","The Hair Bar of Beverly Hills","protected","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-hair-bar-of-beverly-hills"",""slug"":""the-hair-bar-of-beverly-hills"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""The Hair Bar of Beverly Hills"",""address"":""151 S Doheny Dr, Studio 26, Beverly Hills, CA 90211"",""city"":""Beverly Hills"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a76","Pampered at Tiffany's","protected","","Skin Care, Nail Salons, Waxing","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""pampered-at-tiffany-s"",""slug"":""pampered-at-tiffany-s"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Pampered at Tiffany's"",""address"":""Long Beach, CA 90802"",""city"":""Long Beach"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a86","BEAUTYBEEZ","protected","","Cosmetics & Beauty Supply, Hair Salons, Skin Care","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""beautybeez"",""slug"":""beautybeez"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""BEAUTYBEEZ"",""address"":""6522 Laurel Canyon Blvd, North Hollywood, CA 91606"",""city"":""North Hollywood"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a83","Damone Roberts Beverly Hills Salon","protected","","Makeup Artists, Eyelash Service, Eyebrow Services","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""damone-roberts-beverly-hills-salon"",""slug"":""damone-roberts-beverly-hills-salon"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Damone Roberts Beverly Hills Salon"",""address"":""8383 Wilshire Blvd, Ste 50, Studio 206, Beverly Hills, CA 90211"",""city"":""Beverly Hills"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aaa","Textured Tech","protected","","Cosmetics & Beauty Supply, Hair Extensions, Wigs","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""textured-tech"",""slug"":""textured-tech"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Textured Tech"",""address"":""441 E Carson St, Unit C & D, Carson, CA 90745"",""city"":""Carson"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a87","Braid Queen LA","protected","","Hair Extensions, Cosmetics & Beauty Supply, Hair Stylists","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""braid-queen-la"",""slug"":""braid-queen-la"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Braid Queen LA"",""address"":""3959 Wilshire Blvd, Ste A25, Los Angeles, CA 90010"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a91","Love Your Hair by Rachel Carter","protected","","Hair Stylists, Blow Dry/Out Services","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""love-your-hair-by-rachel-carter"",""slug"":""love-your-hair-by-rachel-carter"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Love Your Hair by Rachel Carter"",""address"":""3265 Fletcher Dr., Los Angeles, CA 90065"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aa7","The Parlor Room","protected","","Men's Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-parlor-room"",""slug"":""the-parlor-room"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""The Parlor Room"",""address"":""8383 Wilshire Blvd, Ste 110, Beverly Hills, CA 90211"",""city"":""Beverly Hills"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a95","Desiree G Hair","protected","","Hair Stylists, Hair Extensions","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""desiree-g-hair"",""slug"":""desiree-g-hair"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Desiree G Hair"",""address"":""8000 Sunset Blvd, Ste B-200, Studio 73, Salon Republic, West Hollywood, CA 90046"",""city"":""West Hollywood"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a97","Saints","protected","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""saints"",""slug"":""saints"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Saints"",""address"":""12796 Washington Blvd, Los Angeles, CA 90066"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9ab8","The Galaxy Hair Salon Barbershop","protected","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-galaxy-hair-salon-barbershop"",""slug"":""the-galaxy-hair-salon-barbershop"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""The Galaxy Hair Salon Barbershop"",""address"":""234 E Carson St, Ste 1, Carson, CA 90745"",""city"":""Carson"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9ab6","Chi-Town Cuts and Fades","protected","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""chi-town-cuts-and-fades"",""slug"":""chi-town-cuts-and-fades"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Chi-Town Cuts and Fades"",""address"":""2927 W Olympic Blvd, Los Angeles, CA 90006"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a84","LaShanna's Braid Parlor","protected","","Hair Extensions, Hair Stylists","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""lashanna-s-braid-parlor"",""slug"":""lashanna-s-braid-parlor"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""LaShanna's Braid Parlor"",""address"":""1938 W Florence Ave, Los Angeles, CA 90047"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aac","The Hive Barber Studio","protected","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-hive-barber-studio"",""slug"":""the-hive-barber-studio"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""The Hive Barber Studio"",""address"":""1250 N La Brea Ave, Ste 135, West Hollywood, CA 90038"",""city"":""West Hollywood"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a9e","Cloud9 Beauty Bar","protected","","Eyelash Service, Nail Salons, Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""cloud9-beauty-bar"",""slug"":""cloud9-beauty-bar"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Cloud9 Beauty Bar"",""address"":""2726 E 10th St, Long Beach, CA 90804"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aab","Kev's Barber Shop","protected","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""kevs-barber-shop"",""slug"":""kevs-barber-shop"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Kev's Barber Shop"",""address"":""3022 W Vernon Ave, Los Angeles, CA 90008"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a96","Camille Ariane Makeup","protected","","Makeup Artists, Hair Removal","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""camille-ariane-makeup"",""slug"":""camille-ariane-makeup"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Camille Ariane Makeup"",""address"":""5612 W Manchester Ave, Los Angeles, CA 90045"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aaf","Render Pasadena","protected","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""render-pasadena"",""slug"":""render-pasadena"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Render Pasadena"",""address"":""638 Colorado Blvd, Ste 301 1/4, Dimensions Pasadena, Pasadena, CA 91101"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aa3","LizzGlams","protected","","Makeup Artists, Hair Stylists","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""lizzglams"",""slug"":""lizzglams"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""LizzGlams"",""address"":""3710 W Martin Luther King Blvd, Los Angeles, CA 90008"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a89","Le Mode Hair Salon Suite","protected","","Hair Stylists, Hair Extensions, Makeup Artists","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""le-mode-hair-salon-suite"",""slug"":""le-mode-hair-salon-suite"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Le Mode Hair Salon Suite"",""address"":""5444 Yolanda Ave, Ste 217, Los Angeles, CA 91356"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a82","Hair It Is Hair Salon","protected","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""hair-it-is-hair-salon"",""slug"":""hair-it-is-hair-salon"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Hair It Is Hair Salon"",""address"":""3253 South St, Ste 107, Long Beach, CA 90805"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a92","Crystal Blings Hair","protected","","Hair Extensions","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""crystal-blings-hair"",""slug"":""crystal-blings-hair"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Crystal Blings Hair"",""address"":""Los Angeles, CA 90047"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aa8","Quo Vadis Shave Studio","protected","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""quo-vadis-shave-studio"",""slug"":""quo-vadis-shave-studio"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Quo Vadis Shave Studio"",""address"":""13677 Foothill Blvd, Ste A, Los Angeles, CA 91342"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
