_id,protected_or_non_protected,current_business_name,researched_business_name,current_address,researched_address,current_phone,researched_phone,current_website,researched_website,current_category_fields,proposed_category_fields,operating_status,duplicate_status,matched_existing_record_id,source_url_1,source_url_2,evidence_summary,confidence,current_exclusion_reason,fixes_required,approval_ready,manual_review_required,projected_public_search_eligibility,date_researched,protected_live_eligibility_before,business_name_missing_before,identified_missing_name,inferred_name_method,inferred_name_confidence,category_inference_confidence,exact_phone,exact_website_domain,normalized_address_key,alias_or_slug,raw_snapshot_hash,identity_evidence_count,strong_identity_evidence_count,has_officialish_source
"67f73dec1d08a04e139a9b24","non-protected","coco luv","coco luv","10880 Wilshire Blvd Los Angeles, CA 90024, CA","10880 Wilshire Blvd Los Angeles, CA 90024","","","https://cocoluvcookies.com/","https://cocoluvcookies.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","none","","https://cocoluvcookies.com","","address:10880 Wilshire Blvd Los Angeles, CA 90024 | website:https://cocoluvcookies.com/ | category:Restaurants | name_inference:existing","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","false","false","2026-06-21","false","false","false","existing","verified","high","","cocoluvcookies.com","","","6c324a884f3ecab75379117d19988ca6520ebc09","3","2","true"
"67f73dec1d08a04e139a9b29","non-protected","chulita","chulita","533 Rose Ave Venice, CA 90291, CA","533 Rose Ave Venice, CA 90291","424-252-9886","4242529886","https://www.chulita.com/","https://www.chulita.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9dae","https://www.chulita.com","","address:533 Rose Ave Venice, CA 90291 | phone:424-252-9886 | website:https://www.chulita.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","4242529886","chulita.com","","","a347fe0111f3a203c3e2cca5cd05ed23758f7f65","4","3","true"
"67f73dec1d08a04e139a9b2c","non-protected","cross colours","cross colours","311 N. Robertson Blvd., Suite 458 Beverly Hills, CA 90211, CA","311 N. Robertson Blvd., Suite 458 Beverly Hills, CA 90211","","","https://crosscolours.com/","https://crosscolours.com","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","closed","none","","https://crosscolours.com","","address:311 N. Robertson Blvd., Suite 458 Beverly Hills, CA 90211 | website:https://crosscolours.com/ | description:Launched in L.A. in 1989, Carl Jones’ and T.J. Walkers’ streetwear label with a bold color palette inspired by the Pan-African flag and motto “clothing without  | category:Shopping | name_inference:existing","high","intentionally pending","normalize address fields; generate alias/slug; exclude closed business from approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","","crosscolours.com","","","6d8a5bc04239e8e26547d8965d3a3518d4beebd3","3","2","true"
"67f73dec1d08a04e139a9b2e","non-protected","cultural interiors","cultural interiors","4421 W Slauson Ave Los Angeles, CA 90043, CA","4421 W Slauson Ave Los Angeles, CA 90043","323-292-1500","3232921500","https://www.culturalinteriors.com/","https://www.culturalinteriors.com","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a518","https://www.culturalinteriors.com","","address:4421 W Slauson Ave Los Angeles, CA 90043 | phone:323-292-1500 | website:https://www.culturalinteriors.com/ | description:Owner Gail Hawkins travels extensively throughout the country and the Caribbean in search of one-of-a-kind home decor items. 4421 W. Slauson Blvd., Los Angeles, | category:Shopping | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3232921500","culturalinteriors.com","","","2a77d1be53c2c48e5213e183579530b2e42c29d4","4","3","true"
"67f73dec1d08a04e139a9b2f","non-protected","cliff's texas style burritos","cliff's texas style burritos","408 W Alondra Blvd Compton, CA 90220, CA","408 W Alondra Blvd Compton, CA 90220","310-609-2755","3106092755","http://www.cliffsburritos.com/","http://www.cliffsburritos.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9db4","http://www.cliffsburritos.com","","address:408 W Alondra Blvd Compton, CA 90220 | phone:310-609-2755 | website:http://www.cliffsburritos.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3106092755","cliffsburritos.com","","","6bad7f3189234049b906bcce16919ad030aa7a46","4","3","true"
"67f73dec1d08a04e139a9b32","non-protected","cw & chris fish and chicken","cw & chris fish and chicken","6512 S Western Ave Los Angeles, CA 90047, CA","6512 S Western Ave Los Angeles, CA 90047","323-750-9403","3237509403","https://cwandchris.wixsite.com/cwandchris","https://cwandchris.wixsite.com/cwandchris","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9dcc","https://cwandchris.wixsite.com/cwandchris","","address:6512 S Western Ave Los Angeles, CA 90047 | phone:323-750-9403 | website:https://cwandchris.wixsite.com/cwandchris | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3237509403","cwandchris.wixsite.com","","","3ea5062504080e47f9283b2d6c7ca89bec4b9871","4","3","true"
"67f73dec1d08a04e139a9b33","non-protected","delvigne croissant","delvigne croissant","9626 Venice Blvd Culver City, CA 90232, CA","9626 Venice Blvd Culver City, CA 90232","213-326-4404","2133264404","https://www.delvignecroissant.com/","https://www.delvignecroissant.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a523","https://www.delvignecroissant.com","","address:9626 Venice Blvd Culver City, CA 90232 | phone:213-326-4404 | website:https://www.delvignecroissant.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","2133264404","delvignecroissant.com","","","bd29080319053c93dd92a44f33ce6ecb832270ee","4","3","true"
"67f73dec1d08a04e139a9b34","non-protected","day day's bbq & waffle house","day day's bbq & waffle house","994 E Holt Blvd Pomona, CA 91767, CA","994 E Holt Blvd Pomona, CA 91767","909-622-3217","9096223217","http://days-bbq-and-waffle.top-cafes.com/","http://days-bbq-and-waffle.top-cafes.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9dcf","http://days-bbq-and-waffle.top-cafes.com","","address:994 E Holt Blvd Pomona, CA 91767 | phone:909-622-3217 | website:http://days-bbq-and-waffle.top-cafes.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","9096223217","days-bbq-and-waffle.top-cafes.com","","","7d10431818f0ae9c19c94bba5b3d24f054726fc0","4","3","true"
"67f73dec1d08a04e139a9b39","non-protected","dd'z treatz","dd'z treatz","11228 S New Hampshire Ave Los Angeles, CA 90044, CA","11228 S New Hampshire Ave Los Angeles, CA 90044","310-845-6152","3108456152","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a526","","","address:11228 S New Hampshire Ave Los Angeles, CA 90044 | phone:310-845-6152 | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","medium","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3108456152","","","","78448ee22a131d8a6b9c95688f4a1be8404c63c4","3","2","false"
"67f73dec1d08a04e139a9b3d","protected","coffee and plants","coffee and plants","62 W Union St Unit 2 Pasadena, CA 91103, Pasadena, CA","62 W Union St Unit 2 Pasadena, CA 91103","626-615-1261","6266151261","https://www.yelp.com/biz/coffee-and-plants-pasadena","https://www.yelp.com/biz/coffee-and-plants-pasadena","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","approved","unrelated businesses with similar names","67c9ead1818d604b84e5a50a","https://www.yelp.com/biz/coffee-and-plants-pasadena","","address:62 W Union St Unit 2 Pasadena, CA 91103 | phone:626-615-1261 | website:https://www.yelp.com/biz/coffee-and-plants-pasadena | description:Pasadena | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","verified","insufficient verification","","false","true","true","2026-06-21","true","false","false","existing","verified","high","6266151261","yelp.com","62 w union st unit 2 pasadena ca 91103|pasadena|ca","coffee-and-plants","b0ad083a1f14f5eade6e4dd98360d37967203f15","4","3","true"
"67f73dec1d08a04e139a9b41","non-protected","dirty south soulfood","dirty south soulfood","8101 Long Beach Blvd South Gate, CA 90280, CA","8101 Long Beach Blvd South Gate, CA 90280","323-537-8007","3235378007","https://www.dirtysoulfood.shop/","https://www.dirtysoulfood.shop","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a529","https://www.dirtysoulfood.shop","","address:8101 Long Beach Blvd South Gate, CA 90280 | phone:323-537-8007 | website:https://www.dirtysoulfood.shop/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3235378007","dirtysoulfood.shop","","","790c83e473396d4ca5586a7347c27c0a45f5e127","4","3","true"
"67f73dec1d08a04e139a9b42","non-protected","coffee by kofi","coffee by kofi","1933 S Broadway Los Angeles, CA 90007, CA","1933 S Broadway Los Angeles, CA 90007","646-725-9580","6467259580","https://www.coffeebykofi.com/","https://www.coffeebykofi.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a509","https://www.coffeebykofi.com","","address:1933 S Broadway Los Angeles, CA 90007 | phone:646-725-9580 | website:https://www.coffeebykofi.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","6467259580","coffeebykofi.com","","","5e453ff5062167a5cc8960f2eaead0c06451ec99","4","3","true"
