_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"67c9ead1818d604b84e5a48c","Cloud9 Beauty Bar Long Beach","remaining","","Eyelash Service, Nail Salons, Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""cloud9-beauty-bar-long-beach"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Cloud9 Beauty Bar Long Beach"",""address"":""2726 E 10th St, Long Beach, CA 90804"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a4aa","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a4ae","Ackee Bamboo Jamaican Cuisine Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""approved"",""approved"":null,""alias"":""ackee-bamboo-jamaican-cuisine-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Ackee Bamboo Jamaican Cuisine Los Angeles"",""address"":""4305 Degnan Blvd Ste 100 Los Angeles, CA 90008"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a4b7","Alta West Adams Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""alta-west-adams-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Alta West Adams Los Angeles"",""address"":""5359 West Adams Blvd Los Angeles, CA 90016"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73dec1d08a04e139a9c18","poppy + rose","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""poppy + rose"",""address"":""765 Wall St Los Angeles, CA 90014"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a486","All Kindz Hair Care Compton","remaining","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""all-kindz-hair-care-compton"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""All Kindz Hair Care Compton"",""address"":""325 E Compton Blvd, Compton, CA 90221"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a496","Freshcuts Barber And Beauty Salon Los Angeles 2","remaining","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""freshcuts-barber-and-beauty-salon-los-angeles-2"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Freshcuts Barber And Beauty Salon Los Angeles 2"",""address"":""3620 W Jefferson Blvd, Los Angeles, CA 90016"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a49a","Fresh Cuts Barber Tarzana","remaining","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""fresh-cuts-barber-tarzana"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Fresh Cuts Barber Tarzana"",""address"":""19458 Ventura Blvd, Tarzana, CA 91356"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4a1","F8Des Los Angeles","remaining","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""f8des-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""F8Des Los Angeles"",""address"":""1051 Glendon Ave,, Suite 108, Los Angeles, CA 90024"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4a2","Lee Salon Pasadena Pasadena","remaining","","Hair Salons, Skin Care, Eyelash Service","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""lee-salon-pasadena-pasadena"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Lee Salon Pasadena Pasadena"",""address"":""573 S Lake Ave, Ste 1, Pasadena, CA 91101"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a4b9","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""4725 W Washington Blvd, Los Angeles, CA 90016"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a489","Blessed Beauty Supply Glendale","remaining","","Cosmetics & Beauty Supply, Hair Extensions","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""blessed-beauty-supply-glendale"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Blessed Beauty Supply Glendale"",""address"":""413 S Central Ave, Glendale, CA 91204"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a4b4","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""4705 Melrose Ave Los Angeles, CA 90029"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b05","breegan jane","remaining","","Services","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""breegan jane"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9afa","bonnie b's smokin bbq heaven","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""bonnie b's smokin bbq heaven"",""address"":""1280 N Lake Ave Pasadena, CA 91104"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9afe","brandoni pepperoni","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""brandoni pepperoni"",""address"":""7100 Santa Monica Blvd West Hollywood, CA 90046"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"67f73dec1d08a04e139a9b35","d's original take out grill","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""d's original take out grill"",""address"":""7873 S Western Ave Los Angeles, CA 90047"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b3f","colony","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""colony"",""address"":""11419 Santa Monica Blvd Los Angeles, CA 90025"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"67c9ead1818d604b84e5a4bd","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9ac5","a beautiful life","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""a beautiful life"",""address"":""216 S Spring St Los Angeles, CA 90012"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b03","black cat bbq","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""black cat bbq"",""address"":""Los Angeles, CA 90032"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b10","café ruisseau","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""café ruisseau"",""address"":""12150 Millennium Dr Los Angeles, CA 90094"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"67f73dec1d08a04e139a9b11","burkinabaé","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""burkinabaé"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a4ba","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b86","jr's barbeque","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""jr's barbeque"",""address"":""3055 La Cienega Blvd Culver City, CA 90232"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9be4","pastry by jazymne","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""pastry by jazymne"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9c04","patty wack vintage","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""patty wack vintage"",""address"":""1620 Morton Ave Los Angeles, CA 90026"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9bc2","m & t donuts","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""m & t donuts"",""address"":""1601 E 103rd St Ste 5 Los Angeles, CA 90002"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9c39","skin by liv","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""skin by liv"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b96","kenneth nicholson","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""kenneth nicholson"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9bed","meals by genet","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""meals by genet"",""address"":""1053 S Fairfax Ave Los Angeles, CA 90019"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9acf","all flavor no grease","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""all flavor no grease"",""address"":""728 E 108th St Los Angeles, CA 90059"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
